"id";"ven_id";"closing_price";"closing_time";"created_at";"updated_at";"opening_time"
54;0;0.00546462;1516341304940;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516341300000
55;0;0.00546443;1516341602730;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516341600000
56;0;0.00545996;1516341901280;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516341900000
57;0;0.00545986;1516342204041;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516342200000
58;0;0.00546443;1516342516907;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516342500000
59;0;0.00546479;1516342804064;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516342800000
60;0;0.00545646;1516343104661;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516343100000
61;0;0.00547104;1516343408312;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516343400000
62;0;0.00549879;1516343709738;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516343700000
63;0;0.00547501;1516344005190;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516344000000
64;0;0.00549833;1516344307292;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516344300000
65;0;0.00549873;1516344604883;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516344600000
66;0;0.005483;1516344909317;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516344900000
67;0;0.00549883;1516345209651;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516345200000
68;0;0.00549882;1516345519464;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516345500000
69;0;0.00549899;1516345814869;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516345800000
70;0;0.00550013;1516346169751;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516346100000
71;0;0.00550008;1516346411744;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516346400000
72;0;0.00550013;1516346712219;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516346700000
73;0;0.00550013;1516347010260;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516347000000
74;0;0.00548128;1516347308328;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516347300000
75;0;0.005475;1516347604608;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516347600000
76;0;0.00548991;1516347905012;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516347900000
77;0;0.0054681;1516348202502;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516348200000
78;0;0.00546847;1516348507081;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516348500000
79;0;0.005501;1516348809430;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516348800000
80;0;0.0055999;1516349178457;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516349100000
81;0;0.00563805;1516349419328;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516349400000
82;0;0.00564999;1516349714097;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516349700000
83;0;0.00564987;1516350017855;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516350000000
84;0;0.00564999;1516350309267;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516350300000
85;0;0.00560465;1516350611154;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516350600000
86;0;0.00560003;1516350909259;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516350900000
87;0;0.00560049;1516351205519;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516351200000
88;0;0.00559932;1516351505257;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516351500000
89;0;0.00561883;1516351805459;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516351800000
90;0;0.005619;1516352102384;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516352100000
91;0;0.00561801;1516352407984;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516352400000
92;0;0.00562699;1516352702217;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516352700000
93;0;0.00563263;1516353009306;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516353000000
94;0;0.00565704;1516353304150;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516353300000
95;0;0.00566914;1516353606724;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516353600000
96;0;0.00562744;1516353910091;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516353900000
97;0;0.00558007;1516354234142;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516354200000
98;0;0.00560816;1516354503626;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516354500000
99;0;0.00561143;1516354802227;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516354800000
100;0;0.00559425;1516355108454;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516355100000
101;0;0.005561;1516355421442;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516355400000
102;0;0.005522;1516355723417;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516355700000
103;0;0.00549504;1516356011401;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516356000000
104;0;0.00549997;1516356316046;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516356300000
105;0;0.00551242;1516356605628;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516356600000
106;0;0.00553;1516356908418;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516356900000
107;0;0.00559007;1516357205926;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516357200000
108;0;0.00553801;1516357510825;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516357500000
109;0;0.0055397;1516357805035;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516357800000
110;0;0.00553517;1516358104847;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516358100000
111;0;0.0055531;1516358412776;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516358400000
112;0;0.0055897;1516358702557;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516358700000
113;0;0.00558824;1516359000752;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516359000000
114;0;0.00555886;1516359308769;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516359300000
115;0;0.00555802;1516359618447;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516359600000
116;0;0.00555886;1516359910006;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516359900000
117;0;0.00555895;1516360224496;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516360200000
118;0;0.00558682;1516360505410;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516360500000
119;0;0.00565284;1516360830830;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516360800000
120;0;0.00566;1516361122474;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516361100000
121;0;0.00561198;1516361409806;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516361400000
122;0;0.00558093;1516361709968;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516361700000
123;0;0.00558697;1516362009397;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516362000000
124;0;0.0055623;1516362305045;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516362300000
125;0;0.00553453;1516362607469;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516362600000
126;0;0.00554096;1516362940826;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516362900000
127;0;0.00556035;1516363206947;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516363200000
128;0;0.005572;1516363502651;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516363500000
129;0;0.0055853;1516363805520;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516363800000
130;0;0.00558534;1516364109954;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516364100000
131;0;0.00565;1516364409277;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516364400000
132;0;0.0056;1516364708478;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516364700000
133;0;0.0056168;1516365011776;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516365000000
134;0;0.0056319;1516365303444;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516365300000
135;0;0.00561173;1516365603651;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516365600000
136;0;0.0055963;1516365903134;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516365900000
137;0;0.00560509;1516366212330;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516366200000
138;0;0.00559798;1516366509578;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516366500000
139;0;0.005579;1516366801592;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516366800000
140;0;0.005577;1516367106069;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516367100000
141;0;0.00559753;1516367411657;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516367400000
142;0;0.0056;1516367703965;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516367700000
143;0;0.00561171;1516368013988;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516368000000
144;0;0.00562388;1516368313182;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516368300000
145;0;0.00566999;1516368608250;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516368600000
146;0;0.00566998;1516368906638;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516368900000
147;0;0.00564541;1516369209402;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516369200000
148;0;0.00566946;1516369516590;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516369500000
149;0;0.00566946;1516369808993;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516369800000
150;0;0.005663;1516370112826;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516370100000
151;0;0.00567193;1516370421766;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516370400000
152;0;0.00569431;1516370715941;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516370700000
153;0;0.00569961;1516371018009;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516371000000
154;0;0.00568219;1516371308963;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516371300000
155;0;0.00566997;1516371607246;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516371600000
156;0;0.00566001;1516371905114;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516371900000
157;0;0.00566;1516372206245;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516372200000
158;0;0.0056217;1516372509626;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516372500000
159;0;0.00560208;1516372823616;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516372800000
160;0;0.00559953;1516373115720;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516373100000
161;0;0.00560812;1516373408482;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516373400000
162;0;0.00565651;1516373713594;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516373700000
163;0;0.00562161;1516374007229;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516374000000
164;0;0.00563009;1516374314412;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516374300000
165;0;0.00560008;1516374610153;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516374600000
166;0;0.00560128;1516374906987;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516374900000
167;0;0.00560636;1516375211513;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516375200000
168;0;0.00562598;1516375505159;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516375500000
169;0;0.00563021;1516375805727;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516375800000
170;0;0.00560366;1516376110690;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516376100000
171;0;0.00560348;1516376404419;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516376400000
172;0;0.00567489;1516376709872;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516376700000
173;0;0.0055899;1516377005590;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516377000000
174;0;0.0056;1516377304007;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516377300000
175;0;0.00560001;1516377602496;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516377600000
176;0;0.00559056;1516377906729;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516377900000
177;0;0.00560993;1516378214552;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516378200000
178;0;0.00558972;1516378512661;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516378500000
179;0;0.005607;1516378808204;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516378800000
180;0;0.0056112;1516379107508;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516379100000
181;0;0.00561;1516379406596;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516379400000
182;0;0.00561006;1516379703806;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516379700000
183;0;0.00561;1516380013015;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516380000000
184;0;0.00561;1516380302234;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516380300000
185;0;0.005607;1516380605526;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516380600000
186;0;0.00562;1516380908244;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516380900000
187;0;0.00562992;1516381204338;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516381200000
188;0;0.00562992;1516381508159;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516381500000
189;0;0.00560701;1516381804107;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516381800000
190;0;0.00562822;1516382106231;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516382100000
191;0;0.00561487;1516382407537;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516382400000
192;0;0.00560929;1516382705122;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516382700000
193;0;0.00555497;1516383015653;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516383000000
194;0;0.00559002;1516383310087;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516383300000
195;0;0.00555892;1516383608858;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516383600000
196;0;0.00554866;1516383908260;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516383900000
197;0;0.00549993;1516384215821;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516384200000
198;0;0.00548984;1516384508564;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516384500000
199;0;0.00546662;1516384817465;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516384800000
200;0;0.00549445;1516385119008;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516385100000
201;0;0.00549932;1516385405564;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516385400000
202;0;0.0054705;1516385708141;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516385700000
203;0;0.00548;1516386011035;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516386000000
204;0;0.00548028;1516386315247;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516386300000
205;0;0.00550183;1516386606083;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516386600000
206;0;0.0054991;1516386924166;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516386900000
207;0;0.0055478;1516387203860;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516387200000
208;0;0.00549874;1516387510234;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516387500000
209;0;0.00549042;1516387806424;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516387800000
210;0;0.00546113;1516388105023;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516388100000
211;0;0.00551998;1516388409439;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516388400000
212;0;0.00554283;1516388706011;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516388700000
213;0;0.00552465;1516389006855;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516389000000
214;0;0.00553595;1516389306183;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516389300000
215;0;0.00559198;1516389605539;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516389600000
216;0;0.005563;1516389921443;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516389900000
217;0;0.0055725;1516390209222;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516390200000
218;0;0.00559895;1516390505432;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516390500000
219;0;0.00559028;1516390807591;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516390800000
220;0;0.005567;1516391104018;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516391100000
221;0;0.00557801;1516391405606;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516391400000
222;0;0.00553038;1516391708222;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516391700000
223;0;0.00554174;1516392002267;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516392000000
224;0;0.00554174;1516392301713;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516392300000
225;0;0.00559958;1516392605498;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516392600000
226;0;0.00556545;1516392904491;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516392900000
227;0;0.00555269;1516393205474;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516393200000
228;0;0.00555242;1516393502423;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516393500000
229;0;0.00555332;1516393802503;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516393800000
230;0;0.0056012;1516394103721;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516394100000
231;0;0.00562989;1516394414321;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516394400000
232;0;0.00566;1516394714887;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516394700000
233;0;0.00571;1516395045102;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516395000000
234;0;0.00573899;1516395345384;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516395300000
235;0;0.00575;1516395632004;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516395600000
236;0;0.00574977;1516395927071;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516395900000
237;0;0.00569;1516396205465;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516396200000
238;0;0.0057257;1516396505131;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516396500000
239;0;0.00568064;1516396805788;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516396800000
240;0;0.005681;1516397103784;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516397100000
241;0;0.00569;1516397408598;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516397400000
242;0;0.00571;1516397705512;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516397700000
243;0;0.00572999;1516398008750;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516398000000
244;0;0.00572987;1516398306386;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516398300000
245;0;0.00571;1516398621756;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516398600000
246;0;0.0057;1516398907888;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516398900000
247;0;0.00569386;1516399201354;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516399200000
248;0;0.005709;1516399504076;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516399500000
249;0;0.00569011;1516399805253;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516399800000
250;0;0.00570757;1516400102532;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516400100000
251;0;0.00571899;1516400409976;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516400400000
252;0;0.00571896;1516400703495;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516400700000
253;0;0.00571478;1516401007010;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516401000000
254;0;0.0057;1516401304301;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516401300000
255;0;0.00571084;1516401609700;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516401600000
256;0;0.00569996;1516401903699;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516401900000
257;0;0.00569997;1516402204267;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516402200000
258;0;0.00569994;1516402504180;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516402500000
259;0;0.00570056;1516402803828;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516402800000
260;0;0.005699;1516403105235;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516403100000
261;0;0.00569831;1516403403036;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516403400000
262;0;0.00571896;1516403703713;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516403700000
263;0;0.00571007;1516404002571;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516404000000
264;0;0.005717;1516404307944;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516404300000
265;0;0.00571996;1516404610380;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516404600000
266;0;0.00571999;1516404906076;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516404900000
267;0;0.00571;1516405204003;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516405200000
268;0;0.005704;1516405504589;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516405500000
269;0;0.00572479;1516405803122;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516405800000
270;0;0.0057248;1516406108746;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516406100000
271;0;0.00571698;1516406412144;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516406400000
272;0;0.00570978;1516406705482;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516406700000
273;0;0.00571199;1516407006255;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516407000000
274;0;0.00572;1516407311476;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516407300000
275;0;0.00574;1516407605983;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516407600000
276;0;0.005737;1516407907535;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516407900000
277;0;0.00573001;1516408206659;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516408200000
278;0;0.00573;1516408504552;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516408500000
279;0;0.00574;1516408808993;"2018-01-20 13:07:38";"2018-01-20 14:28:52";1516408800000
